,lead_id,month,year,numberOfAppointments,numberOfCalls,callTimeMinute,numberofStatuses,hoursSinceCall,isCust
7956,45635,11,2020,1,19,161.1,6,2,0
7957,45645,11,2020,2,16,35.33,10,0,1
7958,45650,11,2020,3,9,55.5,8,0,0
7959,45672,11,2020,4,4,78.52,9,242,0
7960,45676,11,2020,1,22,14.07,11,2,0
7961,45689,11,2020,7,15,150.77,4,51,0
7962,45704,11,2020,1,10,58.55,4,42,0
7963,45722,11,2020,1,4,69.75,5,1,0
7964,45725,11,2020,1,4,37.87,5,0,0
7965,45727,11,2020,1,9,101.62,5,0,0
7966,45728,11,2020,1,26,84.98,7,428,0
7967,45729,11,2020,1,16,113.62,6,0,0
7968,45744,11,2020,1,26,117.25,5,12,0
7969,45761,11,2020,3,11,40.33,9,1,0
7970,45762,11,2020,1,14,18.87,6,1,0
7971,45766,11,2020,1,17,41.8,4,0,0
7972,45770,11,2020,1,13,185.8,6,0,0
7973,45780,11,2020,1,13,29.07,5,0,0
7974,45798,11,2020,2,8,115.98,4,5,0
7975,45804,11,2020,1,17,69.53,5,0,0
7976,45805,11,2020,1,11,135.47,7,0,0
7977,45813,11,2020,4,22,152.17,9,0,1
7978,45836,11,2020,1,15,285.55,10,0,0
7979,45843,11,2020,2,14,154.5,7,0,0
7980,45856,11,2020,1,10,77.25,12,12,0
7981,45864,11,2020,5,21,112.3,10,11,0
7982,45870,11,2020,2,20,56.48,8,9,0
7983,45886,11,2020,1,20,72.62,6,1,0
7984,45887,11,2020,1,13,108.38,6,2,0
7985,45893,11,2020,1,20,87.73,8,0,0
7986,45900,11,2020,1,18,89.17,5,0,0
7987,45909,11,2020,1,19,67.83,6,0,0
7988,45910,11,2020,1,3,17.0,4,0,0
7989,45913,11,2020,1,17,62.28,6,0,0
7990,45918,11,2020,1,2,0.23,3,29,0
7991,45923,11,2020,1,4,48.65,6,0,0
7992,45939,11,2020,3,4,0.2,5,192,0
7993,45946,11,2020,4,11,86.18,11,0,0
7994,45954,11,2020,1,46,170.67,13,0,1
7995,45956,11,2020,1,10,74.73,7,0,0
7996,45966,11,2020,1,15,24.72,4,0,0
7997,45975,11,2020,1,18,212.6,7,0,1
7998,45978,11,2020,1,16,28.1,6,0,0
7999,45979,11,2020,1,19,180.32,5,0,1
8000,45984,11,2020,1,47,281.15,7,13,1
8001,45985,11,2020,1,8,92.88,6,12,0
8002,46010,11,2020,1,3,48.42,3,3,0
8003,46030,11,2020,1,20,72.58,6,0,0
8004,46033,11,2020,2,19,47.35,8,0,0
8005,46034,11,2020,1,5,25.03,3,4,0
8006,46035,11,2020,1,17,82.07,7,0,0
8007,46037,11,2020,1,31,60.68,7,0,0
8008,46048,11,2020,1,10,62.9,6,0,0
8009,46059,11,2020,1,15,117.6,4,0,0
8010,46065,11,2020,1,5,26.68,8,0,0
8011,46066,11,2020,1,17,242.0,4,0,0
8012,46071,11,2020,1,14,79.7,4,0,0
8013,46118,11,2020,1,83,240.45,5,19,1
8014,46119,11,2020,1,18,30.9,4,112,0
8015,46129,11,2020,1,19,76.43,5,12,0
8016,46131,11,2020,1,12,107.98,6,11,0
8017,46135,11,2020,1,9,103.25,7,9,0
8018,46143,11,2020,1,12,162.18,6,3,0
8019,46148,11,2020,1,15,50.27,5,0,0
8020,46152,11,2020,1,8,115.95,5,0,0
8021,46155,11,2020,1,17,91.62,5,0,0
8022,46167,11,2020,2,24,56.77,9,0,0
8023,46181,11,2020,1,30,63.25,7,0,0
8024,46233,11,2020,1,8,94.53,5,336,0
8025,46295,11,2020,2,25,29.3,9,2,0
8026,46327,11,2020,1,7,58.6,6,0,0
8027,46359,11,2020,1,16,34.13,6,792,0
8028,46401,11,2020,1,20,76.27,6,0,0
8029,46563,11,2020,1,19,86.67,6,0,0
8030,46655,11,2020,1,6,17.35,6,319,0
8031,46676,11,2020,1,7,52.38,7,0,0
8032,46754,11,2020,1,13,99.13,6,42,0
8033,46760,11,2020,2,40,145.53,7,42,1
8034,46787,11,2020,1,6,35.63,5,39,0
8035,46802,11,2020,1,22,43.4,6,36,0
8036,46815,11,2020,2,23,149.65,8,29,0
8037,46826,11,2020,1,14,22.2,5,26,0
8038,46855,11,2020,1,13,111.58,6,20,0
8039,46861,11,2020,2,14,28.83,6,19,0
8040,46863,11,2020,2,4,98.43,5,21,0
8041,46874,11,2020,1,21,230.57,4,17,1
8042,46891,11,2020,1,11,78.98,5,15,0
8043,46902,11,2020,2,18,116.8,12,11,0
8044,46930,11,2020,1,24,99.93,6,2,0
8045,46945,11,2020,1,12,72.22,8,1,1
8046,46952,11,2020,2,5,18.93,10,0,0
8047,46974,11,2020,1,4,57.43,5,0,0
8048,46976,11,2020,2,10,63.7,5,50,0
8049,46978,11,2020,1,12,41.75,9,2,0
8050,46984,11,2020,1,12,137.58,8,0,0
8051,46993,11,2020,2,13,139.6,8,0,0
8052,47002,11,2020,4,17,111.17,5,0,1
8053,47003,11,2020,1,13,44.13,8,0,0
8054,47004,11,2020,3,16,128.77,6,26,1
8055,47012,11,2020,1,10,27.85,7,0,0
8056,47014,11,2020,1,10,82.68,6,0,0
8057,47017,11,2020,1,2,14.8,5,0,0
8058,47034,11,2020,1,39,130.12,5,260,1
8059,47036,11,2020,1,10,39.27,5,0,0
8060,47039,11,2020,1,19,104.28,4,13,0
8061,47042,11,2020,1,28,115.27,8,12,0
8062,47045,11,2020,1,15,55.65,6,11,0
8063,47054,11,2020,3,14,167.93,7,10,0
8064,47059,11,2020,1,34,182.35,6,10,0
8065,47060,11,2020,1,23,47.73,6,9,0
8066,47074,11,2020,1,3,41.93,3,2,0
8067,47131,11,2020,1,18,277.05,6,0,1
8068,47151,11,2020,2,16,18.3,5,66,0
8069,47154,11,2020,1,15,88.62,4,0,0
8070,47155,11,2020,1,8,80.02,7,0,0
8071,47159,11,2020,1,15,126.73,11,42,0
8072,47176,11,2020,1,7,62.43,5,11,0
8073,47203,11,2020,2,16,90.12,11,0,0
8074,47207,11,2020,1,27,57.1,6,0,0
8075,47229,11,2020,1,8,66.7,7,0,0
8076,47232,11,2020,1,7,73.32,6,0,0
8077,47238,11,2020,4,17,113.25,9,0,0
8078,47259,11,2020,1,28,44.6,8,0,0
8079,47267,11,2020,1,30,40.92,10,18,0
8080,47289,11,2020,1,14,48.55,5,0,0
8081,47307,11,2020,1,6,20.22,7,0,0
8082,47314,11,2020,1,36,201.28,5,1,1
8083,47316,11,2020,1,1,23.3,4,0,0
8084,47320,11,2020,1,30,65.45,6,0,0
8085,47323,11,2020,1,16,22.27,6,0,0
8086,47340,11,2020,1,5,143.13,4,0,0
8087,47347,11,2020,2,19,135.55,11,0,0
8088,47362,11,2020,1,14,137.58,4,0,0
8089,47368,11,2020,1,15,79.83,4,0,0
8090,47370,11,2020,2,15,94.32,9,0,0
8091,47377,11,2020,1,11,75.63,4,0,0
8092,47389,11,2020,1,37,207.65,5,0,1
8093,47411,11,2020,1,17,31.15,5,0,0
8094,47412,11,2020,1,9,168.82,3,76,0
8095,47438,11,2020,1,8,75.08,5,0,0
8096,47473,11,2020,1,14,36.92,9,2,0
8097,47548,11,2020,1,11,60.63,6,624,0
8098,47573,11,2020,1,7,88.87,6,168,0
8099,47794,11,2020,1,14,74.15,7,0,0
8100,47813,11,2020,3,14,48.6,5,245,0
8101,47839,11,2020,2,25,83.13,9,42,1
8102,47843,11,2020,1,19,38.52,4,312,0
8103,47846,11,2020,1,14,37.25,7,41,0
8104,47851,11,2020,1,3,30.05,6,40,0
8105,47858,11,2020,1,19,60.32,6,39,0
8106,47861,11,2020,1,6,68.75,6,39,0
8107,47867,11,2020,3,17,33.05,9,37,0
8108,47880,11,2020,4,66,299.83,17,36,1
8109,47883,11,2020,1,10,16.17,7,35,0
8110,47904,11,2020,1,43,233.95,9,25,1
8111,47926,11,2020,1,9,39.93,8,20,0
8112,47928,11,2020,1,12,112.4,4,0,0
8113,47940,11,2020,1,8,32.63,5,64,0
8114,47953,11,2020,2,18,52.87,7,15,0
8115,47965,11,2020,8,26,49.4,6,3,0
8116,47982,11,2020,2,16,98.32,7,0,0
8117,48038,11,2020,1,23,41.1,9,0,0
8118,48040,11,2020,2,6,27.98,7,0,0
8119,48064,11,2020,1,9,63.23,5,0,0
8120,48075,11,2020,1,7,95.1,6,6,0
8121,48077,11,2020,1,37,80.38,6,4,0
8122,48099,11,2020,1,15,48.5,6,0,0
8123,48112,11,2020,1,6,111.45,6,0,0
8124,48124,11,2020,4,16,49.33,8,0,0
8125,48144,11,2020,1,24,181.75,5,0,0
8126,48153,11,2020,3,26,185.2,12,12,1
8127,48157,11,2020,1,9,76.95,6,2,0
8128,48159,11,2020,1,32,204.43,6,1,1
8129,48233,11,2020,3,12,115.65,5,16,0
8130,48237,11,2020,1,18,144.62,6,15,1
8131,48256,11,2020,1,6,82.63,7,0,0
8132,48316,11,2020,1,17,135.2,5,314,0
8133,48341,11,2020,1,10,29.07,6,313,0
8134,48352,11,2020,6,27,102.65,6,313,0
8135,48372,11,2020,1,6,44.08,5,312,0
8136,48394,11,2020,1,3,26.9,5,311,0
8137,48407,11,2020,1,16,123.45,6,0,0
8138,48501,11,2020,2,6,93.73,8,294,0
8139,48552,11,2020,2,8,126.85,8,33,0
8140,48564,11,2020,1,19,34.53,4,265,0
8141,48566,11,2020,1,15,19.37,4,20,0
8142,48572,11,2020,2,5,102.17,5,264,0
8143,48580,11,2020,1,10,52.27,4,17,0
8144,48590,11,2020,1,40,97.63,8,14,1
8145,48600,11,2020,1,7,46.68,4,247,0
8146,48615,11,2020,2,8,38.33,4,0,0
8147,48643,11,2020,2,10,155.07,8,241,0
8148,48688,11,2020,1,29,211.17,9,0,0
8149,48695,11,2020,1,31,198.92,5,0,1
8150,48717,11,2020,1,15,48.95,5,0,0
8151,48720,11,2020,1,22,123.1,7,0,0
8152,48727,11,2020,1,15,78.1,4,11,0
8153,48728,11,2020,1,97,320.6,4,11,1
8154,48735,11,2020,1,5,14.92,5,0,0
8155,48736,11,2020,1,7,66.33,7,10,0
8156,48762,12,2020,1,29,212.42,5,0,1
8157,48776,12,2020,1,9,77.42,4,48,0
8158,48786,12,2020,1,15,88.78,5,0,0
8159,48797,12,2020,3,7,101.63,4,49,0
8160,48804,12,2020,1,18,138.63,4,0,0
8161,48817,12,2020,1,16,49.53,8,1,0
8162,48854,12,2020,1,17,98.78,6,0,0
8163,48856,12,2020,1,9,22.5,5,1,0
8164,48880,12,2020,5,12,108.25,7,0,0
8165,48892,12,2020,1,19,131.07,6,10,0
8166,48919,12,2020,1,19,30.97,10,0,0
8167,48925,12,2020,1,16,32.63,4,3,0
8168,48934,12,2020,1,29,184.3,5,20,1
8169,48942,12,2020,1,52,267.83,7,0,1
8170,48969,12,2020,1,20,76.93,10,0,0
8171,48971,12,2020,2,26,128.5,10,0,0
8172,48988,12,2020,1,6,124.67,4,0,0
8173,48999,12,2020,1,7,96.67,5,0,0
8174,49005,12,2020,1,15,73.55,5,0,0
8175,49020,12,2020,1,15,49.22,5,0,0
8176,49026,12,2020,1,71,458.87,6,1,1
8177,49047,12,2020,1,60,555.0,5,0,1
8178,49059,12,2020,1,2,66.55,3,20,0
8179,49086,12,2020,1,50,163.03,9,0,1
8180,49102,12,2020,1,11,84.42,4,0,0
8181,49115,12,2020,1,17,97.12,5,41,0
8182,49120,12,2020,1,2,22.02,5,37,0
8183,49123,12,2020,2,51,291.57,6,38,1
8184,49124,12,2020,1,6,15.88,6,38,0
8185,49153,12,2020,1,16,46.62,8,14,0
8186,49155,12,2020,1,19,43.88,5,12,0
8187,49166,12,2020,1,13,25.23,6,10,0
8188,49171,12,2020,1,5,10.83,4,12,0
8189,49174,12,2020,1,4,65.53,5,9,0
8190,49182,12,2020,1,5,110.12,6,7,0
8191,49184,12,2020,1,32,198.8,8,8,1
8192,49194,12,2020,1,25,159.53,5,2,1
8193,49201,12,2020,2,10,14.82,3,1,0
8194,49218,12,2020,1,16,68.35,8,0,0
8195,49227,12,2020,5,30,188.87,10,0,0
8196,49228,12,2020,2,10,43.03,5,25,0
8197,49253,12,2020,1,18,21.97,6,0,0
8198,49257,12,2020,2,7,16.18,8,0,0
8199,49282,12,2020,5,37,139.78,14,0,0
8200,49294,12,2020,1,18,35.92,4,69,0
8201,49324,12,2020,1,10,92.63,5,1,0
8202,49344,12,2020,2,2,13.57,4,0,0
8203,49362,12,2020,1,9,52.58,7,0,0
8204,49385,12,2020,1,27,229.28,7,0,1
8205,49389,12,2020,1,7,75.07,5,0,0
8206,49413,12,2020,1,6,32.68,5,0,0
8207,49417,12,2020,5,20,162.77,11,0,0
8208,49418,12,2020,1,20,91.85,6,0,0
8209,49424,12,2020,1,21,37.52,5,13,0
8210,49437,12,2020,1,15,46.9,6,0,0
8211,49443,12,2020,2,7,67.6,9,0,0
8212,49445,12,2020,1,6,60.78,7,0,0
8213,49455,12,2020,2,15,44.85,8,0,0
8214,49459,12,2020,3,17,203.08,8,0,0
8215,49470,12,2020,2,12,44.57,8,0,0
8216,49478,12,2020,2,34,255.38,9,0,1
8217,49479,12,2020,1,3,28.82,6,0,0
8218,49489,12,2020,1,4,67.02,4,0,0
8219,49497,12,2020,2,5,39.67,7,0,0
8220,49503,12,2020,1,14,17.68,6,0,0
8221,49517,12,2020,8,33,139.63,5,19,1
8222,49523,12,2020,1,57,202.95,9,0,1
8223,49530,12,2020,1,8,71.22,5,14,0
8224,49534,12,2020,1,3,81.43,4,13,0
8225,49535,12,2020,2,8,17.63,8,0,0
8226,49537,12,2020,1,30,122.55,7,11,0
8227,49538,12,2020,4,40,313.37,12,12,1
8228,49541,12,2020,1,15,37.92,12,10,0
8229,49542,12,2020,2,6,126.77,8,10,0
8230,49551,12,2020,1,15,205.28,8,1,0
8231,49569,12,2020,1,5,39.35,6,0,0
8232,49573,12,2020,1,28,128.4,5,1,1
8233,49577,12,2020,4,6,107.85,5,0,0
8234,49581,12,2020,1,12,78.83,4,0,0
8235,49594,12,2020,1,14,62.52,7,0,0
8236,49619,12,2020,2,17,84.28,5,0,1
8237,49626,12,2020,1,6,29.95,4,0,0
8238,49633,12,2020,1,18,171.0,6,9,0
8239,49644,12,2020,4,49,402.8,12,0,1
8240,49648,12,2020,1,16,50.75,13,0,0
8241,49653,12,2020,1,43,329.2,7,0,1
8242,49678,12,2020,1,16,38.38,7,0,0
8243,49682,12,2020,1,15,116.38,6,0,0
8244,49695,12,2020,1,19,72.5,7,0,0
8245,49737,12,2020,3,53,169.82,17,11,1
8246,49754,12,2020,2,4,33.65,4,0,0
8247,49762,12,2020,1,51,385.05,16,0,1
8248,49767,12,2020,1,5,105.0,4,0,0
8249,49780,12,2020,1,5,36.6,6,0,0
8250,49793,12,2020,1,14,97.68,7,39,0
8251,49810,12,2020,1,8,36.77,7,25,0
8252,49821,12,2020,1,16,66.87,6,19,0
8253,49829,12,2020,1,4,112.28,9,16,0
8254,49837,12,2020,1,11,150.33,7,12,0
8255,49839,12,2020,2,7,32.33,4,14,0
8256,49855,12,2020,3,16,54.83,11,0,0
8257,49858,12,2020,1,34,215.28,6,0,1
8258,49860,12,2020,5,22,148.18,9,0,1
8259,49890,12,2020,2,10,80.62,6,0,0
8260,49906,12,2020,2,15,90.82,5,0,0
8261,49912,12,2020,2,6,79.98,6,0,0
8262,49914,12,2020,4,15,24.58,10,0,0
8263,49916,12,2020,1,10,140.03,5,0,0
8264,49938,12,2020,1,24,115.33,8,0,0
8265,49949,12,2020,2,19,96.45,11,0,0
8266,49952,12,2020,1,13,101.7,6,11,0
8267,49954,12,2020,1,8,153.45,4,10,0
8268,49959,12,2020,1,6,41.92,5,9,0
8269,49961,12,2020,1,14,63.85,6,35,0
8270,49968,12,2020,1,19,86.05,8,1,0
8271,49969,12,2020,1,7,106.03,7,1,0
8272,49973,12,2020,1,8,89.12,8,0,0
8273,49976,12,2020,2,66,232.37,8,0,1
8274,49982,12,2020,1,17,58.57,5,0,0
8275,49986,12,2020,2,27,96.75,13,0,0
8276,50006,12,2020,2,12,145.37,7,0,0
8277,50012,12,2020,1,14,103.35,6,0,0
8278,50015,12,2020,1,7,59.15,6,0,0
8279,50019,12,2020,1,7,16.93,7,0,0
8280,50025,12,2020,1,15,149.17,4,0,0
8281,50033,12,2020,1,5,23.73,6,0,0
8282,50039,12,2020,1,5,60.98,4,0,0
8283,50043,12,2020,2,24,138.68,11,0,0
8284,50046,12,2020,1,6,41.4,4,0,0
8285,50051,12,2020,1,10,90.98,4,15,0
8286,50057,12,2020,1,10,109.35,7,0,0
8287,50071,12,2020,2,17,112.93,5,4,0
8288,50098,12,2020,1,13,29.42,10,0,0
8289,50107,12,2020,1,9,86.1,5,0,0
8290,50115,12,2020,1,14,50.47,4,0,0
8291,50138,12,2020,1,9,21.07,7,0,0
8292,50151,12,2020,1,10,128.82,7,0,0
8293,50161,12,2020,1,16,24.58,4,0,0
8294,50168,12,2020,1,7,48.1,4,0,0
8295,50209,12,2020,2,2,62.05,7,0,0
8296,50210,12,2020,4,11,24.73,9,0,0
8297,50266,12,2020,1,15,117.22,7,0,0
8298,50289,12,2020,3,10,42.58,10,14,0
8299,50300,12,2020,2,13,175.17,13,12,0
8300,50314,12,2020,1,3,58.77,4,9,0
8301,50341,12,2020,1,6,68.85,5,0,0
8302,50345,12,2020,1,10,25.2,8,0,0
8303,50373,12,2020,1,2,95.12,5,0,0
8304,50374,12,2020,1,6,25.18,4,0,0
8305,50388,12,2020,3,6,31.53,6,0,0
8306,50402,12,2020,1,7,81.37,4,0,0
8307,50404,12,2020,1,22,81.18,5,0,0
8308,50410,12,2020,1,7,101.62,6,0,0
8309,50422,12,2020,1,4,53.75,6,10,0
8310,50427,12,2020,3,14,158.42,7,9,0
8311,50437,12,2020,1,40,199.8,6,0,1
8312,50438,12,2020,2,26,63.22,16,0,0
8313,50443,12,2020,1,19,78.92,4,1,0
8314,50445,12,2020,1,5,230.32,7,0,0
8315,50462,12,2020,1,13,46.5,7,1,0
8316,50472,12,2020,1,50,250.8,6,68,1
8317,50476,12,2020,1,12,38.12,3,42,0
8318,50488,12,2020,3,22,113.18,7,35,0
8319,50491,12,2020,1,16,51.18,5,34,0
8320,50498,12,2020,1,17,59.25,5,31,0
8321,50517,12,2020,1,13,157.87,6,21,0
8322,50532,12,2020,1,19,47.52,9,10,0
8323,50536,12,2020,1,5,111.05,6,8,0
8324,50543,12,2020,1,8,25.55,3,3,0
8325,50546,12,2020,1,6,62.15,6,0,0
8326,50553,12,2020,1,15,36.18,7,0,0
8327,50603,12,2020,2,21,95.88,7,0,0
8328,50604,12,2020,1,18,73.87,6,0,0
8329,50605,12,2020,1,21,80.37,5,0,0
8330,50608,12,2020,1,14,101.53,12,0,0
8331,50609,12,2020,1,18,41.3,5,0,0
8332,50615,12,2020,1,11,109.85,4,0,0
8333,50618,12,2020,1,29,155.95,5,0,1
8334,50621,12,2020,1,35,202.85,7,0,0
8335,50626,12,2020,2,8,73.27,6,0,0
8336,50635,12,2020,1,14,176.33,8,9,1
8337,50645,12,2020,1,4,61.62,3,0,0
8338,50662,12,2020,1,10,53.38,3,0,0
8339,50672,12,2020,1,5,84.02,4,1,0
8340,50708,12,2020,1,14,92.38,4,0,0
8341,50711,12,2020,2,2,23.57,3,0,0
8342,50716,12,2020,1,18,136.57,11,14,0
8343,50736,12,2020,1,7,26.37,7,1,0
8344,50765,12,2020,1,5,22.68,8,0,0
8345,50773,12,2020,1,22,34.32,4,0,0
8346,50783,12,2020,1,23,35.22,10,0,0
8347,50790,12,2020,1,3,90.0,7,0,0
8348,50815,12,2020,1,23,121.27,5,117,1
8349,50822,12,2020,1,12,127.98,8,11,0
8350,50823,12,2020,1,2,43.95,6,10,0
8351,50862,12,2020,1,10,77.93,5,0,0
8352,50875,12,2020,1,5,62.42,7,43,0
8353,50877,12,2020,1,15,36.65,7,43,0
8354,50880,12,2020,1,44,215.07,6,42,1
8355,50882,12,2020,2,6,66.87,5,42,0
8356,50904,12,2020,1,15,39.55,8,34,0
8357,50922,12,2020,1,14,199.25,6,22,1
8358,50927,12,2020,1,5,83.47,9,19,0
8359,50928,12,2020,1,32,209.07,11,5,1
8360,50947,12,2020,1,16,46.7,7,2,0
8361,50952,12,2020,1,12,84.05,7,0,0
8362,50959,12,2020,1,18,62.38,5,44,0
8363,50961,12,2020,1,11,29.5,3,45,0
8364,50967,12,2020,2,9,67.83,6,43,0
8365,50975,12,2020,1,55,168.22,5,68,1
8366,50978,12,2020,2,9,116.2,7,38,0
8367,50980,12,2020,1,5,30.0,8,38,0
8368,50981,12,2020,1,9,44.15,7,38,0
8369,50989,12,2020,1,24,51.45,6,36,0
8370,50995,12,2020,1,5,73.48,6,35,0
8371,50996,12,2020,1,7,43.53,6,35,0
8372,51014,12,2020,1,16,24.45,8,22,0
8373,51022,12,2020,1,11,69.12,7,21,0
8374,51030,12,2020,1,18,123.37,7,18,0
8375,51031,12,2020,2,11,74.4,9,18,0
8376,51040,12,2020,1,16,42.67,5,13,0
8377,51041,12,2020,1,6,38.47,6,13,0
8378,51060,12,2020,1,1,7.93,3,8,0
8379,51069,12,2020,1,23,75.28,7,0,0
8380,51074,12,2020,3,10,80.83,10,0,0
8381,51083,12,2020,1,13,45.55,4,4,0
8382,51100,12,2020,1,6,54.73,4,0,0
8383,51105,12,2020,3,8,73.07,7,0,0
8384,51111,12,2020,1,15,23.48,9,0,0
8385,51121,12,2020,1,49,194.57,9,0,1
8386,51122,12,2020,1,4,59.32,5,0,0
8387,51125,12,2020,1,21,76.73,7,12,0
8388,51147,12,2020,1,10,110.37,6,0,0
8389,51153,12,2020,2,7,76.77,6,0,0
8390,51159,12,2020,1,11,88.62,5,22,1
8391,51165,12,2020,1,1,19.23,5,0,0
8392,51172,12,2020,2,16,49.25,6,24,0
8393,51174,12,2020,1,15,76.45,5,0,0
8394,51193,12,2020,1,12,30.83,5,0,0
8395,51195,12,2020,1,8,182.98,7,12,0
8396,51197,12,2020,1,18,136.6,5,374,1
8397,51209,12,2020,1,24,149.93,9,1,0
8398,51223,12,2020,1,21,32.25,9,0,0
8399,51224,12,2020,1,16,45.87,7,0,0
8400,51227,12,2020,2,8,140.12,7,0,0
8401,51228,12,2020,3,27,144.12,10,0,0
8402,51246,12,2020,1,8,12.32,2,0,0
8403,51247,12,2020,1,4,17.65,4,0,0
8404,51250,12,2020,1,10,69.42,3,20,0
8405,51264,12,2020,3,14,48.37,9,0,0
8406,51268,12,2020,4,31,202.87,9,0,1
8407,51269,12,2020,1,5,42.6,4,0,0
8408,51274,12,2020,1,56,179.27,9,0,0
8409,51288,12,2020,1,15,44.95,7,0,0
8410,51301,12,2020,2,4,19.63,9,0,0
8411,51304,12,2020,1,9,50.38,6,12,0
8412,51306,12,2020,1,6,98.18,5,12,0
8413,51334,12,2020,1,7,62.68,7,0,0
8414,51339,12,2020,1,25,148.02,11,0,0
8415,51347,12,2020,7,24,128.07,4,28,1
8416,51387,12,2020,1,7,149.0,5,0,0
8417,51389,12,2020,1,15,51.37,4,0,0
8418,51397,12,2020,1,4,107.38,4,0,0
8419,51408,12,2020,2,27,34.27,8,0,0
8420,51410,12,2020,1,7,46.37,4,2,0
8421,51413,12,2020,2,15,50.22,4,89,0
8422,51421,12,2020,2,6,44.48,7,87,0
8423,51439,1,2021,2,17,49.33,9,79,0
8424,51460,1,2021,2,13,55.22,10,75,0
8425,51469,1,2021,1,8,84.72,8,72,0
8426,51480,1,2021,1,4,42.47,5,71,0
8427,51486,1,2021,1,10,69.02,7,71,0
8428,51499,1,2021,1,8,87.97,7,68,0
8429,51504,1,2021,2,9,39.32,5,0,0
8430,51512,1,2021,1,19,97.52,5,66,0
8431,51522,1,2021,3,12,22.5,8,16,0
8432,51524,1,2021,1,7,98.77,6,16,0
8433,51539,1,2021,1,8,50.42,6,2,0
8434,51550,1,2021,1,44,266.43,5,0,1
8435,51559,1,2021,1,10,97.08,5,0,0
8436,51568,1,2021,1,7,31.92,4,47,0
8437,51574,1,2021,3,18,136.17,13,43,0
8438,51581,1,2021,1,21,40.3,9,40,0
8439,51586,1,2021,1,47,192.08,10,39,1
8440,51587,1,2021,2,8,61.62,8,42,0
8441,51590,1,2021,1,17,53.35,10,37,0
8442,51592,1,2021,2,67,206.78,9,37,0
8443,51596,1,2021,1,6,68.23,6,30,0
8444,51602,1,2021,2,16,29.28,6,27,0
8445,51616,1,2021,1,37,163.28,6,23,0
8446,51621,1,2021,1,27,48.97,4,46,0
8447,51630,1,2021,2,10,26.13,5,20,0
8448,51641,1,2021,1,15,84.37,7,18,0
8449,51650,1,2021,1,4,89.82,6,16,0
8450,51690,1,2021,3,14,110.97,10,0,0
8451,51696,1,2021,1,3,103.97,4,0,0
8452,51714,1,2021,4,25,109.62,11,0,0
8453,51722,1,2021,1,6,92.18,4,79,0
8454,51724,1,2021,1,2,14.75,3,0,0
8455,51725,1,2021,1,3,33.25,6,0,0
8456,51734,1,2021,1,13,126.7,4,0,0
8457,51747,1,2021,3,61,479.73,12,0,1
8458,51765,1,2021,1,3,24.87,4,0,0
8459,51769,1,2021,2,14,139.82,10,0,0
8460,51788,1,2021,3,11,79.78,7,0,0
8461,51793,1,2021,1,15,152.55,6,0,0
8462,51810,1,2021,2,44,82.32,3,58,1
8463,51819,1,2021,3,29,174.25,11,2,1
8464,51842,1,2021,1,5,23.98,5,4,0
8465,51848,1,2021,1,4,70.95,5,0,0
8466,51855,1,2021,1,8,81.12,4,0,0
8467,51876,1,2021,1,14,166.58,7,0,0
8468,51879,1,2021,1,2,15.63,5,0,0
8469,51881,1,2021,1,5,24.42,4,49,0
8470,51884,1,2021,1,15,64.93,8,0,0
8471,51894,1,2021,1,27,175.02,8,0,1
8472,51903,1,2021,3,8,37.43,5,0,0
8473,51923,1,2021,1,10,124.82,7,0,0
8474,51928,1,2021,1,8,51.9,6,0,0
8475,51939,1,2021,2,15,48.63,4,6,0
8476,51950,1,2021,4,6,21.12,6,0,0
8477,51960,1,2021,1,8,90.08,4,0,0
8478,51968,1,2021,1,40,257.67,6,0,1
8479,51970,1,2021,1,22,132.67,8,0,1
8480,51979,1,2021,1,43,144.4,6,0,0
8481,51996,1,2021,1,6,18.33,8,8,0
8482,52001,1,2021,1,4,17.15,5,4,0
8483,52003,1,2021,1,9,97.88,6,1,0
8484,52005,1,2021,2,23,172.35,6,0,1
8485,52030,1,2021,5,5,46.77,2,0,0
8486,52041,1,2021,1,17,161.73,7,0,1
8487,52052,1,2021,1,2,21.27,6,0,0
8488,52054,1,2021,1,91,415.3,6,0,1
8489,52065,1,2021,1,17,52.58,6,14,0
8490,52068,1,2021,2,8,74.0,7,0,0
8491,52091,1,2021,3,57,265.4,11,1,1
8492,52099,1,2021,1,1,52.73,4,0,0
8493,52101,1,2021,3,10,119.48,7,0,0
8494,52106,1,2021,5,18,220.88,9,72,0
8495,52109,1,2021,1,11,43.28,5,0,0
8496,52113,1,2021,1,13,131.43,8,0,0
8497,52144,1,2021,1,6,23.63,5,0,0
8498,52154,1,2021,5,11,64.58,8,0,0
8499,52161,1,2021,1,18,184.75,7,0,0
8500,52162,1,2021,1,2,21.67,5,0,0
8501,52171,1,2021,1,46,267.33,10,0,1
8502,52180,1,2021,3,33,122.23,11,10,1
8503,52186,1,2021,1,10,88.28,6,8,0
8504,52197,1,2021,2,24,135.57,9,0,0
8505,52208,1,2021,1,36,164.52,7,0,1
8506,52218,1,2021,1,34,168.82,8,0,1
8507,52219,1,2021,1,7,15.77,5,0,0
8508,52231,1,2021,1,10,90.08,7,42,0
8509,52235,1,2021,1,26,89.4,9,41,0
8510,52243,1,2021,1,16,34.15,9,38,0
8511,52252,1,2021,2,8,19.07,9,34,0
8512,52263,1,2021,1,23,33.95,6,26,0
