,month,year,numberOfAppointments,numberOfCalls,callTimeMinute,numberofStatuses,hoursSinceCall,isCust
9675,11,2019,3,24,83.68,6,10,1
9676,2,2020,4,6,88.73,3,0,1
9677,4,2020,1,13,26.83,2,0,1
9678,11,2020,1,31,198.92,5,0,1
9679,7,2020,1,26,114.45,7,8,1
9680,9,2019,2,23,81.87,5,53,1
9681,5,2020,2,9,191.23,4,0,1
9682,3,2020,13,29,178.43,4,0,1
9683,12,2019,1,29,268.05,3,0,1
9684,10,2019,1,31,248.17,2,0,1
9685,9,2019,2,23,81.87,5,53,1
9686,5,2020,8,32,263.77,5,0,1
9687,1,2021,1,27,175.02,8,0,1
9688,1,2020,9,15,131.35,7,0,1
9689,4,2020,2,9,81.35,3,3,1
9690,11,2020,1,37,207.65,5,0,1
9691,7,2020,2,31,261.95,6,0,1
9692,2,2020,10,32,263.7,4,20,1
9693,2,2020,6,15,166.73,4,2,1
9694,12,2020,1,43,329.2,7,0,1
9695,10,2020,3,17,153.15,8,0,1
9696,10,2019,1,12,143.42,2,0,1
9697,5,2020,4,23,176.93,4,14,1
9698,11,2020,2,25,83.13,9,42,1
9699,9,2020,1,15,153.42,6,62,1
9700,4,2020,5,22,131.02,3,0,1
9701,10,2020,1,35,219.85,7,0,1
9702,5,2020,4,15,139.07,5,0,1
9703,5,2020,1,48,144.72,6,0,1
9704,3,2020,6,19,164.73,5,0,1
9705,6,2020,1,6,170.23,3,149,1
9706,2,2020,7,10,132.45,8,0,1
9707,3,2020,4,21,144.28,4,0,1
9708,9,2020,1,19,161.93,6,835,1
9709,10,2020,1,27,257.8,6,11,1
9710,1,2021,3,29,167.52,10,1,1
9711,2,2020,7,19,92.95,7,0,1
9712,10,2019,2,13,157.32,4,0,1
9713,2,2020,6,15,166.73,4,2,1
9714,12,2020,1,49,194.57,9,0,1
9715,5,2020,1,8,96.77,3,10,1
9716,3,2020,3,37,204.47,7,4,1
9717,12,2019,4,51,394.02,16,0,1
9718,1,2021,2,28,130.42,5,17,1
9719,12,2020,4,31,202.87,9,0,1
9720,9,2019,1,42,99.6,3,115,1
9721,1,2020,2,12,144.95,6,26,1
9722,8,2019,2,14,122.75,6,21,1
9723,1,2020,10,21,153.28,8,0,1
9724,10,2019,1,10,163.8,4,72,1
9725,1,2020,9,26,109.33,4,2,1
9726,3,2020,1,7,22.38,3,0,1
9727,3,2020,6,13,84.98,7,11,1
9728,11,2020,3,38,318.37,10,13,1
9729,2,2020,3,3,74.6,3,25,1
9730,4,2020,2,20,193.0,3,23,1
9731,1,2020,3,40,233.4,4,26,1
9732,11,2019,7,19,95.32,8,1014,1
9733,5,2020,2,34,169.27,6,21,1
9734,8,2020,1,4,60.75,5,426,1
9735,2,2019,1,40,425.6,7,5073,1
9736,10,2020,3,17,153.15,8,0,1
9737,6,2020,1,38,147.98,7,0,1
9738,9,2019,1,25,255.83,5,2,1
9739,10,2019,1,18,225.25,5,0,1
9740,6,2019,1,62,237.58,6,11903,1
9741,8,2019,9,24,116.3,4,10,1
9742,11,2019,1,23,28.65,3,1,1
9743,11,2020,1,84,468.33,6,39,1
9744,2,2020,7,12,134.73,4,72,1
9745,7,2020,1,7,35.83,6,935,1
9746,10,2020,4,5,99.52,7,6,1
9747,11,2020,1,21,230.57,4,17,1
9748,3,2020,4,11,73.45,4,0,1
9749,11,2019,2,17,216.02,5,0,1
9750,12,2019,11,33,277.57,8,14,1
9751,7,2020,1,20,143.63,5,17,1
9752,11,2019,2,18,183.88,3,17,1
9753,5,2020,1,12,129.75,3,0,1
9754,6,2020,1,17,135.28,4,13,1
9755,10,2019,1,21,187.5,7,0,1
9756,4,2020,3,15,129.48,2,0,1
9757,9,2020,1,9,107.5,4,121,1
9758,8,2019,9,24,116.3,4,10,1
9759,10,2020,4,26,111.52,5,17,1
9760,8,2020,1,3,42.83,4,0,1
9761,7,2020,1,12,185.37,4,0,1
9762,12,2019,7,17,91.23,6,0,1
9763,4,2020,7,28,134.38,4,20,1
9764,12,2019,2,25,290.47,5,0,1
9765,3,2020,5,6,109.72,6,116,1
9766,1,2021,1,34,168.82,8,0,1
9767,4,2020,15,41,254.08,3,29,1
9768,7,2020,1,11,4.35,3,2345,1
9769,11,2019,1,6,74.17,4,0,1
9770,7,2020,3,35,174.95,6,11,1
9771,4,2020,3,5,41.72,2,0,1
9772,1,2021,3,29,167.52,10,1,1
9773,10,2020,4,26,111.52,5,17,1
9774,5,2020,2,10,43.38,3,0,1
9775,10,2019,1,26,36.07,2,168,1
9776,7,2020,1,8,75.25,3,0,1
9777,11,2019,2,6,20.88,3,0,1
9778,8,2020,3,13,56.08,7,40,1
9779,5,2020,1,38,182.85,6,10,1
9780,7,2020,1,13,142.73,4,1,1
9781,5,2020,5,13,216.28,5,0,1
9782,9,2019,4,17,161.78,4,0,1
9783,10,2020,1,11,83.13,7,0,1
9784,11,2019,1,6,74.17,4,0,1
9785,11,2019,1,14,49.23,2,0,1
9786,9,2019,1,7,4.32,2,1,1
9787,9,2020,1,11,117.38,4,6,1
9788,1,2020,7,12,106.32,3,15,1
9789,12,2020,1,44,215.07,6,42,1
9790,2,2020,9,19,182.62,5,0,1
9791,5,2020,14,34,121.4,8,0,1
9792,3,2020,6,7,109.85,3,0,1
9793,12,2019,1,21,184.67,4,0,1
9794,5,2020,2,14,233.77,3,9,1
9795,1,2021,1,28,204.18,5,0,1
9796,1,2020,2,6,113.62,3,0,1
9797,7,2020,2,9,109.27,5,8,1
9798,1,2020,2,26,129.83,9,0,1
9799,9,2019,1,12,121.22,4,144,1
9800,2,2020,6,14,165.7,4,0,1
9801,3,2020,5,59,253.73,9,213,1
9802,11,2019,1,11,176.63,2,0,1
9803,2,2020,6,11,157.88,5,17,1
9804,11,2019,3,46,209.38,11,0,1
9805,1,2020,10,28,162.92,10,51,1
9806,5,2020,2,18,218.68,4,0,1
9807,7,2020,1,4,48.7,4,97,1
9808,8,2019,5,46,155.93,15,14,1
9809,6,2020,2,9,136.05,3,11,1
9810,4,2020,5,22,257.93,6,0,1
9811,9,2020,1,3,103.78,5,0,1
9812,8,2020,1,22,166.23,4,15,1
9813,12,2019,19,42,240.92,7,0,1
9814,9,2019,2,21,164.28,4,0,1
9815,12,2019,4,14,97.7,3,0,1
9816,10,2020,1,49,135.93,9,19,1
9817,6,2020,1,14,155.52,5,0,1
9818,5,2020,1,38,182.85,6,10,1
9819,7,2020,1,28,249.85,4,18,1
9820,12,2019,1,6,11.72,2,0,1
9821,12,2020,1,43,329.2,7,0,1
9822,8,2020,1,9,33.72,5,0,1
9823,1,2020,5,10,74.32,4,0,1
9824,7,2020,2,17,133.6,3,0,1
9825,7,2020,1,24,114.52,3,23,1
9826,8,2020,2,13,119.28,5,12,1
9827,8,2020,1,12,106.43,4,20,1
9828,3,2020,20,39,279.58,4,14,1
9829,3,2020,6,19,146.67,7,0,1
9830,10,2019,1,6,6.72,3,17,1
9831,1,2020,6,24,138.88,4,0,1
9832,3,2020,2,38,174.3,10,0,1
9833,5,2020,1,11,149.78,4,0,1
9834,1,2020,4,6,62.65,4,0,1
9835,8,2019,2,3,34.67,3,679,1
9836,9,2019,3,24,77.45,8,0,1
9837,2,2020,7,19,129.48,5,0,1
9838,5,2020,4,27,96.63,6,18,1
9839,3,2020,6,19,164.73,5,0,1
9840,1,2021,1,96,401.68,10,11,1
9841,12,2019,2,6,109.32,4,94,1
9842,10,2020,1,35,219.85,7,0,1
9843,10,2019,1,23,39.18,6,0,1
9844,2,2020,9,19,182.62,5,0,1
9845,9,2019,8,31,95.37,9,0,1
9846,12,2020,1,43,329.2,7,0,1
9847,9,2019,1,31,76.88,2,31,1
9848,7,2020,1,4,83.18,2,0,1
9849,8,2020,1,46,304.6,7,14,1
9850,10,2020,1,50,279.28,6,0,1
9851,6,2020,1,16,167.03,4,13,1
9852,1,2020,2,8,140.37,5,0,1
9853,10,2019,3,30,190.02,4,10,1
9854,1,2020,5,8,85.88,4,20,1
9855,12,2019,4,11,106.0,7,35,1
9856,5,2020,1,28,380.4,4,1,1
9857,2,2020,4,18,141.23,3,28,1
9858,8,2020,1,17,169.62,4,20,1
9859,2,2020,3,23,245.62,3,0,1
9860,9,2019,2,5,20.02,4,11,1
9861,1,2020,2,3,108.27,3,18,1
9862,4,2020,2,6,131.18,2,46,1
9863,10,2020,4,26,155.62,9,12,1
9864,1,2020,1,32,144.92,2,0,1
9865,11,2019,1,12,49.77,3,0,1
9866,12,2019,2,15,117.48,8,0,1
9867,10,2019,4,51,280.23,11,0,1
9868,10,2019,4,76,339.83,11,19,1
9869,11,2020,1,97,320.6,4,11,1
9870,12,2019,11,106,265.55,7,41,1
9871,6,2020,1,34,238.45,5,0,1
9872,11,2019,1,2,1.37,2,171,1
9873,2,2020,6,15,166.73,4,2,1
9874,5,2020,5,19,145.17,4,1,1
9875,4,2020,3,11,179.68,3,58,1
9876,10,2019,3,34,183.6,5,12,1
9877,12,2019,4,11,106.0,7,35,1
9878,7,2020,1,3,130.0,2,13,1
9879,2,2020,6,47,300.08,6,0,1
9880,2,2020,9,19,182.62,5,0,1
9881,9,2019,8,31,95.37,9,0,1
9882,9,2020,1,20,91.95,5,0,1
9883,9,2020,1,26,166.83,5,6,1
9884,7,2020,3,22,191.32,10,3306,1
9885,8,2020,1,4,60.75,5,426,1
9886,10,2020,1,5,118.17,4,0,1
9887,5,2020,3,31,166.88,6,0,1
9888,9,2019,2,21,164.28,4,0,1
9889,2,2020,4,22,178.43,3,8,1
9890,11,2019,2,14,28.8,4,0,1
9891,9,2020,1,25,218.33,6,0,1
9892,2,2020,9,12,105.52,5,0,1
9893,10,2019,2,23,181.15,3,0,1
9894,4,2020,4,12,105.5,2,0,1
9895,10,2020,1,33,95.62,9,0,1
9896,9,2019,4,17,135.28,5,0,1
9897,4,2020,3,7,98.43,2,0,1
9898,10,2019,2,18,149.87,3,354,1
9899,1,2021,1,44,266.43,5,0,1
9900,6,2020,1,13,204.83,3,93,1
9901,10,2020,1,35,188.65,5,71,1
9902,1,2021,1,32,134.62,5,0,1
9903,1,2020,1,10,118.35,3,0,1
9904,8,2020,1,36,253.5,4,30,1
9905,7,2020,1,28,130.2,4,86,1
9906,6,2020,1,16,167.03,4,13,1
9907,10,2019,3,13,129.05,5,151,1
9908,5,2020,8,34,322.23,10,1,1
9909,10,2019,4,76,339.83,11,19,1
9910,12,2019,3,20,104.05,6,0,1
9911,9,2020,1,32,231.07,4,42,1
9912,10,2019,1,6,27.02,2,0,1
9913,1,2020,2,3,108.27,3,18,1
9914,8,2020,2,29,164.88,8,15,1
9915,3,2020,1,14,110.25,3,32,1
9916,9,2020,1,10,21.33,4,0,1
9917,10,2019,1,20,196.75,3,0,1
9918,6,2019,1,62,237.58,6,11903,1
9919,12,2019,1,7,145.1,4,0,1
9920,8,2020,1,22,166.23,4,15,1
9921,12,2019,23,57,192.27,12,0,1
9922,8,2020,1,22,171.3,5,21,1
9923,7,2020,1,53,409.5,6,0,1
9924,4,2020,3,12,190.23,5,0,1
9925,1,2020,4,12,72.23,13,12,1
9926,2,2020,1,34,163.6,12,0,1
9927,7,2020,1,26,197.12,5,0,1
9928,5,2020,3,12,111.82,4,7,1
9929,12,2019,2,25,290.47,5,0,1
9930,9,2019,1,7,119.37,4,0,1
9931,6,2020,2,9,158.67,4,0,1
9932,1,2021,1,36,164.52,7,0,1
9933,7,2020,1,12,119.32,6,15,1
9934,5,2020,13,25,129.38,3,0,1
9935,9,2019,1,10,81.03,3,12,1
9936,8,2019,1,31,210.98,8,727,1
9937,10,2020,1,18,96.1,5,5,1
9938,5,2020,5,13,216.28,5,0,1
9939,11,2020,1,18,212.6,7,0,1
9940,9,2019,1,14,105.87,2,0,1
9941,8,2020,1,7,6.5,4,0,1
9942,6,2020,7,30,169.2,3,11,1
9943,8,2020,1,33,190.35,5,0,1
9944,9,2020,2,31,198.27,9,0,1
9945,2,2020,17,76,325.77,8,0,1
9946,8,2019,9,32,130.18,7,173,1
9947,10,2019,1,3,0.15,2,0,1
9948,6,2020,1,36,91.55,8,3,1
9949,4,2020,4,25,215.0,9,3,1
9950,10,2020,1,38,357.18,11,0,1
9951,8,2020,2,12,163.57,6,0,1
9952,12,2019,2,25,290.47,5,0,1
9953,5,2020,5,38,176.58,4,0,1
9954,12,2019,1,29,268.05,3,0,1
9955,5,2020,2,17,174.5,6,0,1
9956,3,2020,9,18,132.22,7,0,1
9957,8,2020,2,25,167.28,7,0,1
9958,1,2021,1,34,168.82,8,0,1
9959,11,2020,1,37,207.65,5,0,1
9960,5,2020,2,17,174.5,6,0,1
9961,6,2020,1,35,180.47,5,0,1
9962,4,2020,3,17,135.2,2,4,1
9963,2,2020,2,47,113.92,4,0,1
9964,3,2020,9,18,132.22,7,0,1
9965,1,2020,16,33,136.25,5,9,1
9966,5,2020,2,13,134.02,3,0,1
9967,5,2020,4,40,160.38,9,12,1
9968,9,2019,1,23,37.63,11,18,1
9969,8,2020,3,61,206.4,5,28,1
9970,1,2020,3,6,146.32,3,0,1
9971,2,2020,4,18,141.23,3,28,1
9972,10,2020,1,24,130.37,4,0,1
9973,1,2020,11,52,313.7,5,0,1
9974,10,2019,1,21,187.5,7,0,1
9975,10,2019,1,6,74.85,4,12,1
9976,7,2019,2,14,12.83,4,1536,1
9977,4,2020,3,17,135.2,2,4,1
9978,8,2020,1,26,129.13,5,0,1
9979,11,2019,1,14,49.23,2,0,1
9980,10,2020,1,11,112.83,4,0,1
9981,2,2020,6,15,166.73,4,2,1
9982,7,2020,1,53,409.5,6,0,1
9983,8,2020,1,59,276.33,3,50,1
9984,10,2019,1,11,31.95,2,72,1
9985,7,2020,1,21,233.17,6,11,1
9986,7,2020,1,26,169.42,4,0,1
9987,3,2020,27,38,207.0,10,0,1
9988,11,2019,1,32,168.07,2,57,1
9989,8,2020,10,65,173.57,4,28,1
9990,10,2020,1,13,179.77,5,33,1
9991,1,2021,1,15,106.33,8,0,1
9992,4,2020,3,17,135.2,2,4,1
9993,3,2020,7,16,135.48,6,0,1
9994,6,2020,2,22,177.23,5,0,1
9995,1,2020,7,11,165.37,6,11,1
9996,6,2020,1,13,114.93,5,6,1
9997,7,2020,1,61,239.33,5,0,1
9998,11,2020,1,22,140.2,5,1,1
9999,11,2019,1,23,28.65,3,1,1
10000,8,2020,2,13,119.28,5,12,1
10001,12,2019,2,15,117.48,8,0,1
10002,1,2020,2,12,144.95,6,26,1
10003,7,2020,1,4,141.48,3,29,1
10004,9,2019,1,16,197.77,2,355,1
10005,10,2019,2,23,181.15,3,0,1
10006,12,2020,1,50,250.8,6,68,1
10007,1,2020,3,7,58.63,5,0,1
10008,2,2020,3,12,107.53,5,0,1
10009,4,2020,8,19,103.38,4,0,1
10010,3,2020,2,14,170.52,3,0,1
10011,8,2020,1,9,73.23,4,18,1
10012,5,2020,2,24,226.38,6,90,1
10013,8,2019,2,20,62.58,5,14,1
10014,5,2020,14,34,121.4,8,0,1
10015,2,2020,17,76,325.77,8,0,1
10016,9,2020,2,24,113.83,8,839,1
10017,10,2019,1,37,155.37,2,48,1
10018,2,2020,15,58,247.9,10,0,1
10019,1,2020,2,24,31.77,4,648,1
10020,1,2020,9,26,109.33,4,2,1
10021,3,2020,5,18,108.62,7,0,1
10022,8,2020,1,19,82.83,6,15,1
10023,9,2020,1,14,100.3,5,0,1
10024,11,2019,1,8,186.45,2,0,1
10025,1,2021,1,47,192.08,10,39,1
10026,11,2019,1,21,113.58,4,23,1
10027,9,2020,1,19,122.58,4,0,1
10028,8,2020,1,27,170.97,4,0,1
10029,4,2020,8,43,281.85,3,61,1
10030,6,2020,1,9,184.63,3,16,1
10031,4,2020,5,13,143.72,4,1,1
10032,10,2020,1,50,416.62,4,0,1
10033,11,2020,1,18,212.6,7,0,1
10034,2,2020,2,24,215.28,3,0,1
10035,4,2020,3,12,190.23,5,0,1
10036,2,2020,3,12,107.53,5,0,1
10037,6,2020,1,44,250.02,4,0,1
10038,5,2020,2,3,72.0,2,0,1
10039,12,2019,1,25,229.37,5,9,1
10040,11,2019,1,8,186.45,2,0,1
10041,10,2019,2,10,78.87,4,65,1
10042,10,2019,1,6,90.35,3,9,1
10043,8,2020,1,27,141.72,6,3,1
10044,5,2020,2,33,253.5,7,0,1
10045,9,2019,17,43,181.03,16,20,1
10046,12,2019,1,9,142.62,3,0,1
10047,5,2020,1,9,162.15,3,0,1
10048,9,2019,2,12,19.65,7,3,1
10049,12,2020,1,14,176.33,8,9,1
10050,1,2020,1,13,93.95,3,0,1
10051,5,2020,4,23,164.17,4,0,1
10052,8,2020,1,12,147.05,6,1,1
10053,2,2020,3,11,113.98,4,0,1
10054,9,2020,1,19,122.58,4,0,1
10055,1,2021,3,29,174.25,11,2,1
10056,7,2020,1,26,169.42,4,0,1
10057,4,2019,5,22,125.5,3,3367,1
10058,3,2020,3,26,169.03,2,87,1
10059,2,2019,3,25,133.43,2,5141,1
10060,3,2020,3,15,131.02,3,21,1
10061,1,2021,1,32,134.62,5,0,1
10062,10,2019,1,6,74.85,4,12,1
10063,10,2019,8,23,118.73,10,1414,1
10064,12,2020,8,33,139.63,5,19,1
10065,10,2019,1,8,93.95,5,0,1
10066,8,2020,1,22,171.3,5,21,1
10067,8,2020,1,16,153.72,6,0,1
10068,10,2020,1,5,118.17,4,0,1
10069,1,2020,2,12,144.95,6,26,1
10070,12,2019,13,35,109.3,6,19,1
10071,6,2020,2,31,96.32,4,0,1
10072,5,2020,13,25,129.38,3,0,1
10073,10,2019,1,18,131.42,4,10,1
10074,2,2020,4,18,142.55,4,0,1
10075,1,2020,3,26,198.45,3,10,1
10076,1,2020,11,13,134.95,3,0,1
10077,8,2020,1,13,149.9,7,4,1
10078,12,2020,1,55,168.22,5,68,1
10079,9,2019,2,8,99.72,2,0,1
10080,5,2020,1,28,380.4,4,1,1
10081,7,2020,1,21,106.38,3,0,1
10082,10,2019,3,33,163.58,5,0,1
10083,12,2019,1,26,104.88,4,9,1
10084,1,2020,4,12,72.23,13,12,1
10085,1,2020,2,26,129.83,9,0,1
10086,7,2020,3,35,174.95,6,11,1
10087,11,2020,1,40,97.63,8,14,1
10088,3,2020,4,34,235.23,5,5,1
10089,11,2019,2,9,20.67,5,23,1
10090,11,2019,1,6,74.17,4,0,1
10091,8,2020,2,36,119.47,9,11,1
10092,5,2020,2,17,174.5,6,0,1
10093,10,2019,2,36,149.0,8,0,1
10094,10,2019,3,38,165.68,7,0,1
10095,3,2020,3,37,204.47,7,4,1
10096,4,2020,15,41,254.08,3,29,1
10097,6,2020,2,30,301.3,3,0,1
10098,11,2019,1,14,49.23,2,0,1
10099,10,2019,1,3,0.15,2,0,1
10100,2,2020,12,55,215.0,5,0,1
10101,10,2019,1,26,36.07,2,168,1
10102,1,2020,7,12,106.32,3,15,1
10103,7,2020,1,28,130.2,4,86,1
10104,5,2020,2,10,43.38,3,0,1
10105,6,2020,1,20,200.27,3,0,1
10106,12,2020,1,27,229.28,7,0,1
10107,1,2020,2,11,102.85,3,0,1
10108,1,2020,11,52,313.7,5,0,1
10109,12,2019,7,18,111.08,5,0,1
10110,10,2020,1,72,458.17,6,62,1
10111,4,2020,3,15,129.48,2,0,1
10112,1,2020,2,6,73.85,3,1,1
10113,11,2019,2,4,107.12,3,2,1
10114,9,2019,2,14,30.62,4,2,1
10115,1,2020,5,11,90.63,3,25,1
10116,9,2019,1,32,161.5,2,0,1
10117,7,2020,1,4,83.18,2,0,1
10118,2,2019,3,25,133.43,2,5141,1
10119,10,2020,1,42,194.33,7,21,1
10120,11,2020,1,49,239.23,6,0,1
10121,1,2021,1,46,267.33,10,0,1
10122,9,2019,1,7,4.32,2,1,1
10123,9,2020,2,81,202.35,19,0,1
10124,10,2019,4,36,202.28,3,10,1
10125,9,2020,1,14,117.95,5,0,1
10126,10,2019,1,23,39.18,6,0,1
10127,9,2019,1,6,44.2,2,4,1
10128,11,2020,1,18,144.62,6,15,1
10129,10,2019,2,19,112.13,3,0,1
10130,12,2019,2,15,117.48,8,0,1
10131,9,2019,3,24,77.45,8,0,1
10132,4,2020,2,20,193.0,3,23,1
10133,12,2020,1,71,458.87,6,1,1
10134,1,2021,1,46,267.33,10,0,1
10135,7,2020,1,9,88.0,6,0,1
10136,1,2020,9,26,109.33,4,2,1
10137,2,2020,5,15,126.17,3,10,1
10138,6,2020,1,17,135.28,4,13,1
10139,1,2020,10,19,177.17,3,0,1
10140,10,2019,1,13,47.72,4,13,1
10141,4,2020,3,36,172.63,18,16,1
10142,5,2020,5,33,177.62,5,12,1
10143,11,2019,9,37,148.52,4,7,1
10144,2,2020,4,16,159.07,3,0,1
10145,7,2020,1,49,344.92,4,0,1
10146,9,2019,2,8,99.72,2,0,1
10147,10,2020,1,35,120.93,7,41,1
10148,2,2020,3,19,114.58,6,0,1
10149,8,2019,16,19,93.23,2,21,1
10150,2,2020,2,4,56.62,3,0,1
10151,10,2019,1,29,124.3,3,7,1
10152,2,2020,4,6,88.73,3,0,1
10153,9,2020,1,49,278.73,5,0,1
10154,9,2020,1,13,104.32,4,11,1
10155,9,2020,1,28,207.68,5,0,1
10156,8,2020,1,19,82.83,6,15,1
10157,7,2020,1,13,142.73,4,1,1
10158,9,2020,1,14,100.3,5,0,1
10159,1,2021,1,16,128.38,6,0,1
10160,9,2020,2,23,158.48,8,285,1
10161,3,2020,7,14,140.98,5,0,1
10162,1,2020,9,15,131.35,7,0,1
10163,10,2020,4,26,111.52,5,17,1
10164,10,2019,3,30,190.02,4,10,1
10165,11,2019,2,18,183.88,3,17,1
10166,1,2020,3,22,206.72,3,0,1
10167,10,2019,1,10,163.8,4,72,1
10168,8,2020,2,41,195.02,7,0,1
10169,12,2019,1,9,59.73,4,17,1
10170,11,2020,1,48,242.07,6,0,1
10171,8,2020,2,16,90.03,6,0,1
10172,10,2019,2,3,0.12,2,0,1
10173,10,2019,1,10,142.43,2,0,1
10174,2,2019,3,25,133.43,2,5141,1
10175,1,2020,6,47,236.55,5,39,1
10176,11,2019,1,8,186.45,2,0,1
10177,10,2020,1,78,382.22,7,0,1
10178,12,2020,1,43,329.2,7,0,1
10179,10,2019,1,20,129.58,4,0,1
10180,10,2020,2,65,332.95,7,11,1
10181,1,2021,2,23,172.35,6,0,1
10182,4,2020,5,34,183.33,4,115,1
10183,5,2020,2,14,233.77,3,9,1
10184,7,2020,2,12,108.2,5,0,1
10185,10,2019,9,28,163.73,4,3835,1
10186,4,2020,4,28,132.32,9,0,1
10187,9,2019,7,28,146.75,10,0,1
10188,9,2020,1,3,103.78,5,0,1
10189,9,2019,3,16,38.08,4,0,1
10190,4,2020,6,19,82.7,3,0,1
10191,8,2019,1,31,210.98,8,727,1
10192,1,2021,1,59,232.65,5,0,1
10193,1,2020,2,26,129.83,9,0,1
10194,10,2020,1,50,416.62,4,0,1
10195,9,2019,2,12,19.65,7,3,1
10196,2,2020,7,12,134.73,4,72,1
10197,9,2019,7,28,146.75,10,0,1
10198,8,2019,8,10,119.23,5,23,1
10199,6,2020,1,10,116.25,4,0,1
10200,10,2019,14,57,459.32,8,1,1
10201,6,2020,1,15,100.4,5,12,1
10202,12,2019,2,10,152.3,6,0,1
10203,12,2019,1,10,93.03,4,40,1
10204,2,2020,4,16,159.07,3,0,1
10205,3,2020,13,44,223.63,7,11,1
10206,3,2020,12,24,153.75,7,11,1
10207,8,2020,1,12,106.43,4,20,1
10208,7,2020,1,24,83.02,5,70,1
10209,1,2020,2,24,31.77,4,648,1
10210,2,2020,1,34,163.6,12,0,1
10211,4,2020,2,25,137.68,4,0,1
10212,1,2021,1,28,204.18,5,0,1
10213,4,2020,1,43,134.9,3,0,1
10214,1,2021,1,15,106.33,8,0,1
10215,8,2020,1,12,147.05,6,1,1
10216,5,2020,1,11,149.78,4,0,1
10217,9,2019,1,6,44.2,2,4,1
10218,12,2020,1,23,121.27,5,117,1
10219,7,2020,1,4,48.7,4,97,1
10220,3,2020,9,18,132.22,7,0,1
10221,9,2019,1,6,79.8,2,0,1
10222,1,2021,1,28,200.85,5,4,1
10223,12,2019,1,20,175.47,9,0,1
10224,4,2020,6,25,128.48,3,14,1
10225,10,2019,3,23,29.43,6,22,1
10226,4,2020,3,11,179.68,3,58,1
10227,5,2020,4,7,108.93,5,15,1
10228,3,2020,12,14,175.6,6,1,1
10229,5,2020,4,29,156.92,3,0,1
10230,4,2020,2,15,190.48,4,8,1
10231,2,2020,3,3,74.6,3,25,1
10232,8,2020,1,32,262.35,7,11,1
10233,3,2020,6,7,109.85,3,0,1
10234,8,2019,2,12,135.33,5,3,1
10235,6,2020,3,22,223.5,3,2,1
10236,9,2019,2,9,125.97,2,21,1
10237,12,2020,2,34,255.38,9,0,1
10238,7,2020,1,12,119.32,6,15,1
10239,8,2019,2,12,135.33,5,3,1
10240,4,2020,1,76,236.7,7,12,1
10241,1,2020,3,40,222.2,15,0,1
10242,2,2020,6,47,300.08,6,0,1
10243,1,2020,1,13,93.95,3,0,1
10244,9,2019,2,12,19.65,7,3,1
10245,7,2020,1,11,118.25,4,219,1
10246,7,2020,1,29,146.97,5,0,1
10247,10,2019,2,26,50.68,7,3415,1
10248,3,2020,3,15,131.02,3,21,1
10249,7,2020,5,38,166.05,3,0,1
10250,9,2019,2,16,107.27,4,0,1
10251,4,2020,1,11,79.58,2,0,1
10252,12,2020,2,17,84.28,5,0,1
10253,5,2020,2,6,79.45,2,0,1
10254,6,2020,2,9,136.05,3,11,1
10255,1,2020,3,22,206.72,3,0,1
10256,10,2020,1,33,152.13,6,0,1
10257,6,2020,2,44,318.23,2,0,1
10258,9,2019,3,21,135.1,5,11,1
10259,4,2020,1,5,141.28,3,0,1
10260,1,2020,2,8,140.37,5,0,1
10261,7,2020,1,5,131.63,3,43,1
10262,11,2019,2,26,157.6,5,12,1
10263,11,2019,2,26,157.6,5,12,1
10264,12,2020,1,32,209.07,11,5,1
10265,11,2020,1,97,320.6,4,11,1
10266,11,2020,1,21,230.57,4,17,1
10267,5,2020,1,48,144.72,6,0,1
10268,4,2020,5,24,107.77,9,0,1
10269,9,2020,1,55,122.78,5,237,1
10270,3,2020,1,14,186.2,2,0,1
10271,9,2019,1,6,79.8,2,0,1
10272,10,2020,1,42,194.33,7,21,1
10273,8,2019,2,12,135.33,5,3,1
10274,5,2020,3,31,166.88,6,0,1
10275,12,2019,1,15,114.0,4,0,1
10276,4,2020,4,21,171.03,4,65,1
10277,1,2020,1,10,45.87,2,357,1
10278,5,2019,2,18,148.08,9,2687,1
10279,11,2019,2,7,15.52,3,0,1
10280,12,2020,2,66,232.37,8,0,1
10281,12,2020,1,25,159.53,5,2,1
10282,4,2020,6,48,221.95,4,0,1
10283,9,2019,2,14,30.62,4,2,1
10284,10,2019,1,9,88.45,1,29,1
10285,4,2020,6,16,97.5,3,0,1
10286,11,2020,3,26,185.2,12,12,1
10287,10,2019,1,6,90.35,3,9,1
10288,12,2020,8,33,139.63,5,19,1
10289,11,2019,10,41,268.67,9,0,1
10290,2,2020,9,12,105.52,5,0,1
10291,8,2020,1,37,165.78,10,0,1
10292,9,2019,2,5,20.02,4,11,1
10293,12,2019,1,20,39.18,3,9,1
10294,4,2020,3,13,155.45,3,18,1
10295,9,2020,2,38,219.53,10,0,1
10296,1,2020,6,30,200.68,8,0,1
10297,1,2020,2,10,161.35,3,10,1
10298,5,2020,2,21,155.18,2,0,1
10299,2,2020,3,27,88.13,9,0,1
10300,8,2019,3,22,57.28,6,0,1
10301,1,2020,5,7,71.68,3,0,1
10302,1,2020,11,13,134.95,3,0,1
10303,3,2020,1,14,110.25,3,32,1
10304,9,2019,1,20,105.57,2,29,1
10305,9,2019,1,6,44.2,2,4,1
10306,8,2019,9,24,116.3,4,10,1
10307,8,2020,1,18,103.95,7,22,1
